time,n_iter,distance,n_round,sigma,sigma_GKP,sigma_idle,with_info,method,X_err_rate,Z_err_rate,Y_err_rate,avg_n_measure
260507_020503,100000,9,9,0.0600,0.0000,0.0849,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,720.0
260507_023423,10000,9,9,0.0800,0.0000,0.1131,True,default_tracking_old,0.072600000000000,0.079300000000000,0.008100000000000,720.0
260507_020824,50000,9,9,0.0667,0.0000,0.0943,True,default_tracking_old,0.000080000000000,0.000060000000000,0.000000000000000,720.0
260507_032250,100000,9,9,0.0533,0.0533,0.0754,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,720.0
260507_023730,10000,9,9,0.0867,0.0000,0.1226,True,default_tracking_old,0.216200000000000,0.213100000000000,0.102000000000000,720.0
260507_024453,10000,9,9,0.0933,0.0000,0.1320,True,default_tracking_old,0.253100000000000,0.248900000000000,0.220700000000000,720.0
260507_041141,10000,9,9,0.0800,0.0800,0.1131,True,default_tracking_old,0.212000000000000,0.211200000000000,0.087800000000000,720.0
260507_020910,50000,9,9,0.0733,0.0000,0.1037,True,default_tracking_old,0.004860000000000,0.005240000000000,0.000020000000000,720.0
260507_025219,10000,9,9,0.1000,0.0000,0.1414,True,default_tracking_old,0.249600000000000,0.247200000000000,0.246000000000000,720.0
260507_035143,100000,9,9,0.0600,0.0600,0.0849,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,720.0
260507_041458,10000,9,9,0.0867,0.0867,0.1226,True,default_tracking_old,0.256200000000000,0.251500000000000,0.218500000000000,720.0
260507_035804,50000,9,9,0.0667,0.0667,0.0943,True,default_tracking_old,0.002540000000000,0.002320000000000,0.000000000000000,720.0
260507_043539,10000,9,9,0.0933,0.0933,0.1320,True,default_tracking_old,0.251900000000000,0.250700000000000,0.249700000000000,720.0
260507_040037,50000,9,9,0.0733,0.0733,0.1037,True,default_tracking_old,0.059400000000000,0.058280000000000,0.003820000000000,720.0
260507_205328,100000,3,3,0.0400,0.0000,0.0566,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_205445,100000,3,3,0.0467,0.0000,0.0660,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_205605,100000,3,3,0.0533,0.0000,0.0754,True,skip_zero_old,0.000000000000000,0.000020000000000,0.000000000000000,0.0
260507_205724,100000,3,3,0.0600,0.0000,0.0849,True,skip_zero_old,0.000420000000000,0.000410000000000,0.000000000000000,0.0
260507_205842,50000,3,3,0.0667,0.0000,0.0943,True,skip_zero_old,0.003060000000000,0.003040000000000,0.000020000000000,0.0
260507_205924,50000,3,3,0.0733,0.0000,0.1037,True,skip_zero_old,0.015340000000000,0.014520000000000,0.000120000000000,0.0
260507_210007,10000,3,3,0.0800,0.0000,0.1131,True,skip_zero_old,0.045200000000000,0.045500000000000,0.001700000000000,0.0
260507_210020,10000,3,3,0.0867,0.0000,0.1226,True,skip_zero_old,0.091700000000000,0.089300000000000,0.007000000000000,0.0
260507_210034,10000,3,3,0.0933,0.0000,0.1320,True,skip_zero_old,0.152700000000000,0.143900000000000,0.032900000000000,0.0
260507_210047,10000,3,3,0.1000,0.0000,0.1414,True,skip_zero_old,0.195700000000000,0.189400000000000,0.068000000000000,0.0
260507_210059,100000,3,3,0.0400,0.0400,0.0566,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_210217,100000,3,3,0.0467,0.0467,0.0660,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_210337,100000,3,3,0.0533,0.0533,0.0754,True,skip_zero_old,0.000090000000000,0.000080000000000,0.000000000000000,0.0
260507_210456,100000,3,3,0.0600,0.0600,0.0849,True,skip_zero_old,0.001130000000000,0.000880000000000,0.000000000000000,0.0
260507_210616,50000,3,3,0.0667,0.0667,0.0943,True,skip_zero_old,0.007580000000000,0.007340000000000,0.000060000000000,0.0
260507_210658,50000,3,3,0.0733,0.0733,0.1037,True,skip_zero_old,0.027880000000000,0.027200000000000,0.000620000000000,0.0
260507_210741,10000,3,3,0.0800,0.0800,0.1131,True,skip_zero_old,0.070500000000000,0.068700000000000,0.006500000000000,0.0
260507_210754,10000,3,3,0.0867,0.0867,0.1226,True,skip_zero_old,0.128500000000000,0.124400000000000,0.021000000000000,0.0
260507_210808,10000,3,3,0.0933,0.0933,0.1320,True,skip_zero_old,0.176800000000000,0.178700000000000,0.058600000000000,0.0
260507_213817,100000,5,5,0.0467,0.0000,0.0660,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_213817,100000,5,5,0.0400,0.0000,0.0566,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_214217,100000,5,5,0.0533,0.0000,0.0754,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_214217,100000,5,5,0.0600,0.0000,0.0849,True,skip_zero_old,0.000230000000000,0.000190000000000,0.000000000000000,0.0
260507_214619,50000,5,5,0.0667,0.0000,0.0943,True,skip_zero_old,0.004160000000000,0.004120000000000,0.000020000000000,0.0
260507_214619,50000,5,5,0.0733,0.0000,0.1037,True,skip_zero_old,0.034400000000000,0.032440000000000,0.001400000000000,0.0
260507_214825,10000,5,5,0.0800,0.0000,0.1131,True,skip_zero_old,0.115600000000000,0.114300000000000,0.014900000000000,0.0
260507_214827,10000,5,5,0.0867,0.0000,0.1226,True,skip_zero_old,0.191200000000000,0.204300000000000,0.072000000000000,0.0
260507_214857,10000,5,5,0.0933,0.0000,0.1320,True,skip_zero_old,0.240600000000000,0.238100000000000,0.157800000000000,0.0
260507_214859,10000,5,5,0.1000,0.0000,0.1414,True,skip_zero_old,0.244800000000000,0.255600000000000,0.211300000000000,0.0
